party_id,party_short,party_name,issue_id,issue_title,issue_text,position,position_reason,position_score,connection_dimension,connection_dimension_label_refined,connection_relevance,issue_alignment_direction,connection_alignment_score
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,21,Elternabhängiges BAföG,Die Ausbildungsförderung BAföG soll weiterhin abhängig vom Einkommen der Eltern gezahlt werden.,stimme zu,"Wir wollen die BAföG-Sätze erhöhen. Das BAföG soll existenzsichernd sein, auch bei steigenden Lebenshaltungskosten. Auch die Freibeträge bei den elterlichen Einkommen wollen wir anheben und das BAföG für mehr Menschen öffnen. Das Aufstiegs-BAföG soll auch in Teilzeit bezogen werden können und grundsätzlich soll das Antragsverfahren vollständig digital möglich werden.",1,economic_security,Economic security,direct,-1,-1
4,FDP,Freie Demokratische Partei,21,Elternabhängiges BAföG,Die Ausbildungsförderung BAföG soll weiterhin abhängig vom Einkommen der Eltern gezahlt werden.,stimme nicht zu,"Wir Freie Demokraten wollen, dass ein Studium nicht von den Voraussetzungen des Elternhaues abhängt. Deshalb wollen wir das BAföG elternunabhängig machen. Es setzt sich zusammen aus dem bisherigen Kindergeld (bzw. Kinderfreibetrag), das direkt an die Studierenden sowie Schülerinnen und Schüler ausgezahlt wird, weiteren Zuschüssen des BAföG und einem monatlich anpassbaren, zinsfreien Darlehen. Das Darlehen muss erst bei gutem Einkommen und in begrenzter Höhe und Dauer zurückgezahlt werden.",-1,economic_security,Economic security,direct,-1,1
5,AfD,Alternative für Deutschland,21,Elternabhängiges BAföG,Die Ausbildungsförderung BAföG soll weiterhin abhängig vom Einkommen der Eltern gezahlt werden.,stimme zu,"BAföG ist ein wichtiges Instrument, das Auszubildenden aus einkommensschwachen Familien die Finanzierung eines schulischen Abschlusses oder eines Studiums ermöglichen soll. Es sollte ausschließlich einem Personenkreis vorbehalten bleiben, der auf diese finanzielle Unterstützung angewiesen ist. Allerdings sollte das BAföG zu einer gerechten Sozialleistung für Schüler und Studenten aus einkommensschwachen Familien weiterentwickelt werden. Das betrifft auch eine Erhöhung der Bedarfssätze.",1,economic_security,Economic security,direct,-1,-1
6,Die Linke,Die Linke,21,Elternabhängiges BAföG,Die Ausbildungsförderung BAföG soll weiterhin abhängig vom Einkommen der Eltern gezahlt werden.,stimme nicht zu,"Jede*r dritte Studierende in Deutschland ist arm. Nur 12,5 Prozent der Studierenden bekommen BAföG. Das Bafög selbst liegt unterhalb der Armutsgrenze. Die Linke will, dass BAföG unabhängig vom Einkommen der Eltern gezahlt wird, dann gibt es weniger Hemmnisse bei der Beantragung. Das BAföG soll existenzsichernd sein und als Vollzuschuss gezahlt werden. In vielen Ländern sind damit gute Erfahrungen gemacht worden.",-1,economic_security,Economic security,direct,-1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,21,Elternabhängiges BAföG,Die Ausbildungsförderung BAföG soll weiterhin abhängig vom Einkommen der Eltern gezahlt werden.,stimme zu,"Das BAföG muss insgesamt mehr Studenten zugutekommen. Hier ist es auch besonders wichtig, dass die bürokratischen Hürden abgebaut werden.",1,economic_security,Economic security,direct,-1,-1
1,SPD,Sozialdemokratische Partei Deutschlands,22,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,stimme nicht zu,"Die aktuelle Regelung zur Schuldenbremse ist nicht auf die Herausforderungen unserer Zeit und Zukunft ausgelegt. Darum kann sie in dieser Form nicht beibehalten werden. Wir möchten die Schuldenbremse reformieren, um mehr Zukunftsinvestitionen zu ermöglichen (z.B. in Verkehrsinfrastruktur, Bildung und Klimaneutralität), staatliche Handlungsfähigkeit in Notlagen zu stärken und flexibler auf wirtschaftliche Entwicklungen reagieren zu können.",-1,institutional_responsiveness,Institutional responsiveness,indirect,0,0
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,22,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,stimme zu,"Wir halten an der grundgesetzlichen Schuldenbremse fest. Sie stellt sicher, dass Lasten nicht unseren Kindern und Enkeln aufgebürdet werden. Denn die Schulden von heute sind die Steuern von morgen.",1,institutional_responsiveness,Institutional responsiveness,indirect,0,0
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,22,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,stimme nicht zu,"Wir wollen die Schuldenbremse reformieren, um notwendige Investitionen in unsere Infrastruktur zu finanzieren. Investitionen in Verkehrs-, Energie-, Bildungs- und Forschungsinfrastruktur sowie in die nationale Sicherheit haben für uns Priorität. Zugleich werden wir sicherstellen, dass die Gesamtverschuldung dauerhaft tragfähig bleibt.",-1,institutional_responsiveness,Institutional responsiveness,indirect,0,0
4,FDP,Freie Demokratische Partei,22,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,stimme zu,"Freiheit für künftige Generationen bedeutet auch, ihnen keine Schuldenberge zu hinterlassen. Daher ist für uns Freie Demokraten die Einhaltung der im Grundgesetz verankerten Schuldenbremse zentrales Gebot der Generationengerechtigkeit. Zudem schützt die Schuldenbremse vor übermäßiger Verschuldung und Inflation.",1,institutional_responsiveness,Institutional responsiveness,indirect,0,0
5,AfD,Alternative für Deutschland,22,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,stimme zu,"Dass Einnahmen und Ausgaben ohne Schulden ausgeglichen sein müssen, ist trivial. Und schon die bestehende Schuldenbremse des Art 109 (3) GG erlaubt einen Schuldenhaushalt von immerhin bis zu 0,35 % des BIP pro Jahr. Artikel 115 (2) GG erlaubt sogar das Aussetzen der Schuldenbremse in gewissen „Notsituationen“, wovon der deutsche Staat ja auch seit 2020 ausgiebig Gebrauch gemacht hat. All das ist schon die heutige Rechtslage. Eine Änderung des GG ist darum in keiner Weise erforderlich.",1,institutional_responsiveness,Institutional responsiveness,indirect,0,0
6,Die Linke,Die Linke,22,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,stimme nicht zu,"Die Schuldenbremse verhindert notwendige Investitionen in Bildung, Gesundheit, Klimaschutz und soziale Sicherheit. Die Schuldenbremse belastet die Lebensqualität von uns und der kommenden Generation: Die Bahn ist marode, Brücken brechen ein und in den Schulen regnet es durch die Decke. Es ist Zeit für ein Umdenken: Mehr Investitionen für Bildung, Soziales und öffentlichen Wohnungsbau schaffen langfristige Werte.",-1,institutional_responsiveness,Institutional responsiveness,indirect,0,0
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,22,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.,neutral,"Das BSW ist nicht dafür alles über Schulden zu finanzieren, aber die Schuldenbremse muss grundlegend reformiert werden. Ihre aktuelle Auslegung verhindert sinnvolle Investitionen in Straßen, Schienen und Schulen in der notwendigen Größenordnung. Eine hervorragende öffentliche Infrastruktur ist die Grundlage für eine florierende Wirtschaft und eine lebenswerte Gemeinschaft. Deshalb sollten Investitionen von der Schuldenbremse ausgeklammert werden.",0,institutional_responsiveness,Institutional responsiveness,indirect,0,0
1,SPD,Sozialdemokratische Partei Deutschlands,23,Arbeitserlaubnis für Asylsuchende,Asylsuchende sollen in Deutschland sofort nach ihrer Antragstellung eine Arbeitserlaubnis erhalten.,stimme zu,"Die SPD hat dafür gesorgt, dass Asylsuchende sehr früh für ihren Lebensunterhalt selbst arbeiten sollen. Zu beachten ist allerdings, dass es für die Durchführung eines schnellen Asylverfahrens besonders in den ersten 3 Monaten nach Antragstellung auf die Verfügbarkeit der Antragsteller*innen für die Behörden ankommt.",1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,23,Arbeitserlaubnis für Asylsuchende,Asylsuchende sollen in Deutschland sofort nach ihrer Antragstellung eine Arbeitserlaubnis erhalten.,stimme nicht zu,Asylsuchende dürfen in Deutschland in der Regel nach 3 Monaten nach Antragstellung arbeiten. Für Personen aus sicheren Herkunftsstaaten sowie für Identitätstäuscher und Mitwirkungsverweigerer müssen aber weiterhin Arbeitsverbote gelten. Auf diese Weise werden Anreize für illegale Migration reduziert.,-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,23,Arbeitserlaubnis für Asylsuchende,Asylsuchende sollen in Deutschland sofort nach ihrer Antragstellung eine Arbeitserlaubnis erhalten.,stimme zu,"Der stärkste Motor für Integration sind Arbeit und Beschäftigung. Für uns gilt: Wer arbeiten kann, soll arbeiten dürfen. Deswegen wollen wir bestehende Arbeitsverbote weiter abbauen sowie die Verfahren vereinfachen und beschleunigen. Wenn sich Arbeitgeber und Geflüchtete einig sind, sollte der Staat nicht mit unnötiger Bürokratie im Weg stehen. So ermöglichen wir auch, dass Menschen selbst für ihren Lebensunterhalt aufkommen können.",1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
4,FDP,Freie Demokratische Partei,23,Arbeitserlaubnis für Asylsuchende,Asylsuchende sollen in Deutschland sofort nach ihrer Antragstellung eine Arbeitserlaubnis erhalten.,neutral,"Schutzsuchende mit Bleiberecht müssen so schnell wie möglich arbeiten dürfen, damit sie schnell auf eigenen Füßen stehen. Ein Job ist der beste Integrationskurs. Auch für Menschen im Asylverfahren sollte der Arbeitsmarktzugang vereinfacht werden, wenn absehbar ist, dass die Antragsteller in Deutschland ein Bleiberecht erhalten können. Für gut integrierte Schutzsuchende muss es bessere Möglichkeiten eines sogenannten Spurwechsels aus dem Asylverfahren in erwerbsbezogene Aufenthaltstitel geben.",0,participation_civic_inclusion,Participation and civic inclusion,direct,1,0
5,AfD,Alternative für Deutschland,23,Arbeitserlaubnis für Asylsuchende,Asylsuchende sollen in Deutschland sofort nach ihrer Antragstellung eine Arbeitserlaubnis erhalten.,stimme nicht zu,"Eine Arbeitserlaubnis im laufenden Asylverfahren verfestigt den Aufenthalt in Deutschland, was im Falle eines negativen Asylbescheids aber unerwünscht ist. Daher ist die Arbeitserlaubnis nur bei einem positiven Asylbescheid zu gewähren. Für Asylantragsteller und abgelehnte Asylbewerber werden wir dagegen keine Arbeitserlaubnis außerhalb verpflichtender gemeinnütziger Arbeitsgelegenheiten mehr vorsehen.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
6,Die Linke,Die Linke,23,Arbeitserlaubnis für Asylsuchende,Asylsuchende sollen in Deutschland sofort nach ihrer Antragstellung eine Arbeitserlaubnis erhalten.,stimme zu,"Niemand soll darauf warten müssen, sein Leben selbst in die Hand zu nehmen. Das ist gut für die Geflüchteten und es hilft in den vielen Bereichen, in denen Arbeitskräfte dringend gesucht werden. Die meisten Geflüchteten wollen arbeiten, dürfen aber nicht.",1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,23,Arbeitserlaubnis für Asylsuchende,Asylsuchende sollen in Deutschland sofort nach ihrer Antragstellung eine Arbeitserlaubnis erhalten.,stimme nicht zu,,-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
1,SPD,Sozialdemokratische Partei Deutschlands,24,Verwerfen der Klimaziele,"Deutschland soll das Ziel verwerfen, klimaneutral zu werden.",stimme nicht zu,"Wir bekennen uns klar zu den Klimazielen für Deutschland und die EU. Wir müssen den Anstieg der globalen Durchschnittstemperatur auf deutlich unter zwei Grad Celsius begrenzen und nach Möglichkeit auf den 1,5-Grad-Pfad führen. Diese Ziele sind europäisch und international festgelegt und das Bundesverfassungsgericht hat sie 2021 noch einmal bekräftigt.",-1,institutional_responsiveness,Institutional responsiveness,indirect,-1,1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,24,Verwerfen der Klimaziele,"Deutschland soll das Ziel verwerfen, klimaneutral zu werden.",stimme nicht zu,"CDU und CSU ist die Einhaltung der Pariser Klimaziele ein wichtiges Anliegen. Die Klimaneutralität bis 2045 haben wir daher fest im Blick. Die Erderwärmung ist ein globales Problem, das die Weltgemeinschaft nur gemeinsam lösen kann. Wir verbinden dieses Ziel unbedingt mit dem Erhalt der Wettbewerbsfähigkeit unserer Wirtschaft und der Notwendigkeit der sozialen Tragfähigkeit. Nur so sichern wir die Akzeptanz bei den Menschen und die Chancen auf wirtschaftliches Wachstum.",-1,institutional_responsiveness,Institutional responsiveness,indirect,-1,1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,24,Verwerfen der Klimaziele,"Deutschland soll das Ziel verwerfen, klimaneutral zu werden.",stimme nicht zu,"Die Staatengemeinschaft hat sich mit dem Pariser Klimaabkommen darauf verständigt, die Klimakrise – die heute schon immer mehr Opfer fordert- einzudämmen. Europa muss nach wissenschaftlichem Rat bis 2040 seine Treibhausgasemissionen um 90 Prozent gegenüber 1990 verringern. Dazu braucht es entschiedene Anstrengungen und einen bedeutenden Beitrag von Deutschland. Wir halten deshalb an den rechtlich festgeschriebenen Zielen der Klimaneutralität 2045 und den verbindlichen Zwischenzielen fest.",-1,institutional_responsiveness,Institutional responsiveness,indirect,-1,1
4,FDP,Freie Demokratische Partei,24,Verwerfen der Klimaziele,"Deutschland soll das Ziel verwerfen, klimaneutral zu werden.",stimme nicht zu,"Nationale Sonderziele haben keinen zusätzlichen Nutzen für den Klimaschutz, belasten aber die privaten Haushalte und schaden Deutschlands Wettbewerbsfähigkeit. Daher wollen wir das deutsche Ziel der Klimaneutralität bis 2045 durch das europäische Ziel der Klimaneutralität bis 2050 ersetzen. So verschaffen wir Betrieben, gerade der energieintensiven Industrie, mehr Zeit für den Umstieg auf klimafreundliche Technologien, stärken die Wirtschaft, sichern Jobs und vermeiden teure Subventionen.",-1,institutional_responsiveness,Institutional responsiveness,indirect,-1,1
5,AfD,Alternative für Deutschland,24,Verwerfen der Klimaziele,"Deutschland soll das Ziel verwerfen, klimaneutral zu werden.",stimme zu,"Die festgelegten Klimaziele sind überambitioniert und bremsen das wirtschaftliche Wachstum. Zudem wird industrielle Produktion, die in Deutschland an hohe Umweltstandards gebunden ist, ins Ausland verlagert wo sie aufgrund dort fehlender Regulierungen teils erhebliche Umweltschäden verursacht.",1,institutional_responsiveness,Institutional responsiveness,indirect,-1,-1
6,Die Linke,Die Linke,24,Verwerfen der Klimaziele,"Deutschland soll das Ziel verwerfen, klimaneutral zu werden.",stimme nicht zu,"Die Auswirkungen der globalen Erwärmung sind längst auch in Deutschland zu spüren: Flutkatastrophen, mehr Dürren und Wassermangel. Die Ampel hat den Klimaschutz in Deutschland massiv geschwächt, weil es zu wenig sozialen Ausgleich und Unterstützung für Maßnahmen wie CO2-Preis oder das Heizungsgesetz gab. Die Linke will das Klima schützen, aber sozial gerecht: Dann gibt es ein mehr an Wohlstand, nicht weniger. Das sind wir unseren Kindern schuldig.",-1,institutional_responsiveness,Institutional responsiveness,indirect,-1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,24,Verwerfen der Klimaziele,"Deutschland soll das Ziel verwerfen, klimaneutral zu werden.",stimme nicht zu,"Die Klimaneutralität zu erreichen, ist ein richtiges Ziel. Allerdings ist dieses Ziel nicht schnell zu erreichen. Wir fordern daher eine Abkehr vom Wunschdenken einer schnell erreichbaren völligen Klimaneutralität. Denn es führt zu der Vorgabe, dass nur Technologien zukunftsfähig sind, die auf 100 Prozent erneuerbaren Energien beruhen. Effiziente Mischtechnologien werden dadurch zugunsten von extrem teuren und vielfach unrealistischen Projekten ausgeschlossen. Das lehnen wir ab.",-1,institutional_responsiveness,Institutional responsiveness,indirect,-1,1
1,SPD,Sozialdemokratische Partei Deutschlands,25,35-Stunden-Woche,In Deutschland soll die 35-Stunden-Woche als gesetzliche Regelarbeitszeit für alle Beschäftigten festgelegt werden.,neutral,"Die SPD unterstützt branchenspezifische Lösungen für die Regelarbeitszeit. Die SPD unterstützt daher die Gewerkschaften überall dort, wo sie sich für Arbeitszeitverkürzungen einsetzen. Technischer Fortschritt muss auch für kürzere Arbeitszeit und damit die Entlastung der Beschäftigten genutzt werden. Arbeitszeitpolitik ist in Deutschland aber Kernaufgabe der grundgesetzlich geschützten Tarifautonomie. Das betrifft insbesondere die Festlegung der Wochenarbeitszeit in den verschiedenen Branchen.",0,economic_security,Economic security,direct,1,0
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,25,35-Stunden-Woche,In Deutschland soll die 35-Stunden-Woche als gesetzliche Regelarbeitszeit für alle Beschäftigten festgelegt werden.,stimme nicht zu,"Die Sozialpartnerschaft, die Tarifautonomie und die Mitbestimmung haben Deutschland stark gemacht. Wir werden den Tarifpartnern auch weiterhin möglichst großen Spielraum in der Gestaltung von Arbeitsregelungen wie der Wochenarbeitszeit lassen. Denn die Arbeitgeber- und Arbeitnehmervertreter wissen am besten, was in den einzelnen Branchen vor Ort möglich ist und was nicht. Für mehr Flexibilität wollen wir eine wöchentliche anstatt einer täglichen Höchstarbeitszeit einführen.",-1,economic_security,Economic security,direct,1,-1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,25,35-Stunden-Woche,In Deutschland soll die 35-Stunden-Woche als gesetzliche Regelarbeitszeit für alle Beschäftigten festgelegt werden.,stimme nicht zu,"Die Sicherheit und der Gesundheitsschutz der Arbeitnehmer*innen haben für uns oberste Priorität, deshalb werden Beschäftigte gesetzlich durch Höchstarbeitszeiten geschützt. Wie viel oder wenig innerhalb dieser Grenzen gearbeitet wird, möchten wir politisch nicht bestimmen. Um aber insbesondere die Vereinbarkeit von Beruf und Familie zu fördern, wollen wir die Sozialpartner dabei unterstützen, flexible Arbeitszeitmodelle zum Vorteil der Arbeitnehmer*innen zu ermöglichen.",-1,economic_security,Economic security,direct,1,-1
4,FDP,Freie Demokratische Partei,25,35-Stunden-Woche,In Deutschland soll die 35-Stunden-Woche als gesetzliche Regelarbeitszeit für alle Beschäftigten festgelegt werden.,stimme nicht zu,"In Deutschland existieren kollektivrechtliche Wochenarbeitszeitregelungen, z. B. auf Basis von Tarifverträgen. Daher gibt es etwa in der westdeutschen Metallindustrie sowie der Stahl-, Elektro- und Druckindustrie die 35-Stunden-Woche. Wir wollen das Arbeitszeitgesetz reformieren und mit einer wöchentlichen statt einer täglichen Höchstarbeitszeit flexible Arbeitszeitmodelle ermöglichen. So werden wir Veränderungen in der Arbeitswelt und Wünschen von Arbeitnehmern und Unternehmen besser gerecht.",-1,economic_security,Economic security,direct,1,-1
5,AfD,Alternative für Deutschland,25,35-Stunden-Woche,In Deutschland soll die 35-Stunden-Woche als gesetzliche Regelarbeitszeit für alle Beschäftigten festgelegt werden.,stimme nicht zu,"Deutschland gehört zu den Ländern mit der geringsten Wochenarbeitszeit pro Beschäftigten. Eine weitere Kürzung würde zum einen die ohnehin fragile internationale Wettbewerbsfähigkeit deutscher Unternehmen weiter reduzieren, zum anderen zu Preiserhöhungen auch im Inland führen. Beides würde den Wohlstand im Land weiter herabsetzen.",-1,economic_security,Economic security,direct,1,-1
6,Die Linke,Die Linke,25,35-Stunden-Woche,In Deutschland soll die 35-Stunden-Woche als gesetzliche Regelarbeitszeit für alle Beschäftigten festgelegt werden.,stimme zu,"Die Linke unterstützt die Gewerkschaften im Kampf um kürzere Arbeitszeiten. Arbeitszeitverkürzung darf nicht zur Verdichtung der Arbeit oder zu niedrigeren Löhnen führen, deshalb unterstützen wir einen vollen Personalausgleich. Eine geringere Wochenarbeitszeit (z.B. in einer 4-Tage-Woche) ermöglicht mehr Erholung und eine bessere Vereinbarkeit von Familie und Beruf. Damit sich das tatsächlich alle leisten können, dürfen die Löhne nicht sinken.",1,economic_security,Economic security,direct,1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,25,35-Stunden-Woche,In Deutschland soll die 35-Stunden-Woche als gesetzliche Regelarbeitszeit für alle Beschäftigten festgelegt werden.,neutral,"Das BSW spricht sich für ein großangelegtes Investitionsprogramm aus, das die gesamte verfallene Infrastruktur Deutschlands wieder auf Vordermann bringt. Eine spürbare Arbeitszeitverkürzung für alle würde die Engpässe an Fachkräften in allen Bereichen verstärken, weshalb eine allgemeine Arbeitszeitverkürzung zurzeit nicht zielführend ist.",0,economic_security,Economic security,direct,1,0
1,SPD,Sozialdemokratische Partei Deutschlands,26,Schwangerschaftsabbruch nach Beratung,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,stimme nicht zu,"Für die SPD gehören Schwangerschaftskonflikte nicht ins Strafrecht. Deshalb wollen wir Schwangerschaftsabbrüche entkriminalisieren und außerhalb des Strafrechts regeln. Davon ausgenommen sind Fälle, in denen sie gegen oder ohne den Willen der Schwangeren erfolgen (sollen). Ein Abbruch der Schwangerschaft nach Ende der 12. Woche soll rechtswidrig bleiben. Wir stehen für einen Rechtsanspruch auf eine rechtebasierte und psychosoziale Beratung rund um Schwangerschaft und Schwangerschaftskonflikt.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,26,Schwangerschaftsabbruch nach Beratung,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,stimme zu,Wir bekennen uns zum Paragrafen 218 StGB und zur aktuell geltenden Rechtslage zum Schwangerschaftsabbruch als bewährten gesellschaftlichen Kompromiss – er verbindet das Selbstbestimmungsrecht der Frau und den Schutz des ungeborenen Kindes.,1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,26,Schwangerschaftsabbruch nach Beratung,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,stimme nicht zu,"Wir wollen, dass selbstbestimmte Schwangerschaftsabbrüche grundsätzlich außerhalb des Strafrechts geregelt werden. Wir treten dafür ein, dass die notwendige Beratung durch ein abgesichertes Angebot von Beratungsstellen in vielfältiger Trägerschaft garantiert ist.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
4,FDP,Freie Demokratische Partei,26,Schwangerschaftsabbruch nach Beratung,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,neutral,"Eine Reform der Regelungen zum Schwangerschaftsabbruch (§§ 218, 218a StGB) soll im Wege sogenannter fraktionsübergreifender Gruppenanträge mit Gewissensfreiheit für jede Abgeordnete und jeden Abgeordneten im nächsten Bundestag beraten werden. Bei komplexen ethischen Abwägungsfragen hat der Bundestag mit diesem Verfahren gute Erfahrungen gemacht. Unabhängig davon müssen die Angebote zur Beratung und zur medizinischen Versorgung von ungewollt schwangeren Frauen verbessert werden.",0,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
5,AfD,Alternative für Deutschland,26,Schwangerschaftsabbruch nach Beratung,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,stimme zu,Das Recht auf Leben ist ein fundamentales Menschenrecht. Das Lebensrecht des ungeborenen Kindes steht einem Wunsch der Mutter auf Abtreibung diametral entgegen. Eine einfühlsame Beratung muss die Bedürfnisse von Mutter und Kind gleichermaßen thematisieren.,1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
6,Die Linke,Die Linke,26,Schwangerschaftsabbruch nach Beratung,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,stimme nicht zu,"Schwangerschaftsabbrüche sollten außerhalb des Strafgesetzbuches geregelt werden. Wie für andere medizinische Eingriffe sollten stattdessen fachliche Leitlinien gelten. Die Entscheidung für oder gegen eine Schwangerschaft muss frei von Zwängen, Hindernissen und Stigmatisierung möglich sein. Die Versorgung ungewollt Schwangerer muss deutschlandweit verbessert werden und Beratungsangebote freiwillig statt verpflichtend sein.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,26,Schwangerschaftsabbruch nach Beratung,Schwangerschaftsabbrüche sollen in den ersten drei Monaten weiterhin nur nach Beratung straffrei sein.,stimme nicht zu,"Das BSW fordert die grundsätzliche Straffreiheit des Schwangerschaftsabbruchs bis zur 12. Woche. Eine vorherige Beratung ist aber sinnvoll und hilfreich, wenn hierbei sachlich und neutral über Risiken, mögliche Alternativen und Hilfsangebote aufgeklärt wird und die betroffene Frau dadurch in ihrem Entscheidungsprozess für oder gegen einen Schwangerschaftsabbruch sinnvoll unterstützt wird.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
1,SPD,Sozialdemokratische Partei Deutschlands,27,Nationale Währung,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,stimme nicht zu,Ein Austritt Deutschlands aus der Währungsunion würde der Exportnation Deutschland und der deutschen Wirtschaft massiven Schaden zufügen und zu großen Verlusten bei Wohlstand und Arbeitsplätzen führen.,-1,democratic_institutions,Democratic institutions and rule of law,indirect,-1,1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,27,Nationale Währung,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,stimme nicht zu,"Eine einheitliche Währung macht Geschäfte und Investitionen in der Eurozone einfacher, günstiger, stabiler und sicherer. Eine Rückkehr zur nationalen Währung würde – gerade für Deutschland als Exportnation – massiven volkswirtschaftlichen Schaden anrichten. Unser Wohlstand und deutsche Arbeitsplätze würden gefährdet.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,-1,1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,27,Nationale Währung,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,stimme nicht zu,"Der Euro macht uns stärker und vieles leichter: das Reisen, das Einkaufen im Netz, Überweisungen quer durch Europa. Insbesondere Deutschland als Handelsnation profitiert besonders vom Euro: Unternehmen müssen sich keine Sorgen über schwankende Wechselkurse machen und sparen Kosten, die bei Geschäften mit anderen Währungen entstehen würden.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,-1,1
4,FDP,Freie Demokratische Partei,27,Nationale Währung,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,stimme nicht zu,"Wir Freie Demokraten bekennen uns zur europäischen Wirtschafts- und Währungsunion. Gerade Deutschland als Exportnation profitiert von einer gemeinsamen Währung. Damit dauerhaft ein stabiler Euro erhalten werden kann, braucht es strenge Schuldenregeln auf nationaler und europäischer Ebene und solide Staatsfinanzen in ganz Europa.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,-1,1
5,AfD,Alternative für Deutschland,27,Nationale Währung,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,stimme zu,"Grundlagen des Euros waren Stabilitätsregeln und keine Gemeinschaftshaftung der Staaten. Beide Regeln werden ständig gebrochen. Der Euro wird heute jeden Tag „gerettet“: über EU-Gemeinschaftsfonds, Garantien, Geldgeschenke und Aufkäufe von Staatsanleihen durch die EZB. Jede weitere Teilnahme an der Dauerrettung kommt einer Insolvenzverschleppung auf Kosten deutscher Steuerzahler gleich. Anfallende Umstellungsbelastungen wären inzwischen niedriger als die Kosten eines Verbleibs im Eurosystem.",1,democratic_institutions,Democratic institutions and rule of law,indirect,-1,-1
6,Die Linke,Die Linke,27,Nationale Währung,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,stimme nicht zu,"Der Euro als gemeinsame europäische Währung ist nicht das Problem, sondern die Wirtschaftspolitik, die dahintersteht.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,-1,1
